"negot3","negot4","date1","survey_year"
2,3,120,2004
1,3,120,2004
3,3,120,2004
3,4,120,2004
2,3,120,2004
2,2,120,2004
2,2,120,2004
2,2,120,2004
3,3,120,2004
2,4,120,2004
3,2,120,2004
3,4,120,2004
1,3,120,2004
1,3,120,2004
2,2,120,2004
1,2,120,2004
4,4,120,2004
2,4,120,2004
4,4,120,2004
3,4,120,2004
2,3,120,2004
1,2,120,2004
3,4,120,2004
2,2,120,2004
2,2,120,2004
3,4,120,2004
2,4,120,2004
1,4,120,2004
1,2,120,2004
2,3,120,2004
1,3,120,2004
2,2,120,2004
1,2,120,2004
2,4,120,2004
1,3,120,2004
3,4,120,2004
1,2,120,2004
1,1,120,2004
1,3,120,2004
2,2,120,2004
2,4,120,2004
1,1,120,2004
3,4,120,2004
2,2,120,2004
2,2,120,2004
2,3,120,2004
3,4,120,2004
1,1,120,2004
2,3,120,2004
4,4,120,2004
1,2,120,2004
1,1,120,2004
2,4,120,2004
1,3,120,2004
2,4,120,2004
1,NA,120,2004
1,1,120,2004
1,1,120,2004
4,4,120,2004
1,3,120,2004
2,3,120,2004
1,2,120,2004
1,1,120,2004
1,4,120,2004
4,4,120,2004
3,3,120,2004
1,1,120,2004
1,1,120,2004
3,4,120,2004
2,NA,120,2004
2,2,120,2004
1,2,120,2004
4,4,120,2004
2,3,120,2004
1,3,120,2004
4,4,120,2004
2,2,120,2004
1,3,120,2004
4,4,120,2004
3,2,120,2004
1,4,120,2004
2,3,120,2004
3,4,120,2004
1,2,120,2004
3,3,120,2004
3,3,120,2004
2,4,120,2004
1,2,120,2004
1,NA,120,2004
2,2,120,2004
4,4,120,2004
1,4,120,2004
2,3,120,2004
4,4,120,2004
4,4,120,2004
3,4,120,2004
3,3,120,2004
3,4,120,2004
1,2,120,2004
1,4,120,2004
1,4,120,2004
1,2,120,2004
2,2,120,2004
2,4,120,2004
4,4,120,2004
1,3,120,2004
2,4,120,2004
1,3,120,2004
3,4,120,2004
2,2,120,2004
2,2,120,2004
2,2,120,2004
1,2,120,2004
4,4,120,2004
1,4,120,2004
2,3,120,2004
2,4,120,2004
1,2,120,2004
3,4,120,2004
2,2,120,2004
2,2,120,2004
2,NA,120,2004
4,3,120,2004
2,NA,120,2004
4,4,120,2004
1,4,120,2004
2,3,120,2004
2,3,120,2004
1,NA,120,2004
1,2,120,2004
1,3,120,2004
2,4,120,2004
4,4,120,2004
3,4,120,2004
3,4,120,2004
2,2,120,2004
2,3,120,2004
1,4,120,2004
2,4,120,2004
2,3,120,2004
2,4,120,2004
4,3,120,2004
2,2,120,2004
2,4,120,2004
4,4,120,2004
1,3,120,2004
1,3,120,2004
3,4,120,2004
2,4,120,2004
2,3,120,2004
2,3,120,2004
3,4,120,2004
2,3,120,2004
2,3,120,2004
4,4,120,2004
3,3,120,2004
2,2,120,2004
2,4,120,2004
1,1,120,2004
4,4,120,2004
4,4,120,2004
2,2,120,2004
2,3,120,2004
1,3,120,2004
3,4,120,2004
3,3,120,2004
4,4,120,2004
1,4,120,2004
1,4,120,2004
3,4,120,2004
2,2,120,2004
1,4,120,2004
2,2,120,2004
2,3,120,2004
1,2,120,2004
4,4,120,2004
3,4,120,2004
1,1,120,2004
3,2,120,2004
1,4,120,2004
3,4,120,2004
2,4,120,2004
1,2,120,2004
1,1,120,2004
2,NA,120,2004
1,2,120,2004
1,2,120,2004
1,2,120,2004
4,4,120,2004
1,2,120,2004
2,3,120,2004
1,3,120,2004
2,3,120,2004
1,2,120,2004
2,4,120,2004
4,4,120,2004
1,1,120,2004
1,2,120,2004
1,1,120,2004
2,4,120,2004
2,4,120,2004
4,4,120,2004
4,3,120,2004
1,NA,120,2004
2,4,120,2004
3,4,120,2004
3,3,120,2004
1,4,120,2004
4,4,120,2004
4,4,120,2004
1,3,120,2004
4,4,120,2004
2,3,120,2004
1,4,120,2004
4,4,120,2004
1,2,120,2004
2,3,120,2004
2,3,120,2004
1,1,120,2004
2,NA,120,2004
1,2,120,2004
1,4,120,2004
4,4,120,2004
2,3,120,2004
2,4,120,2004
2,3,120,2004
1,3,120,2004
1,3,120,2004
4,4,120,2004
1,4,120,2004
2,3,120,2004
4,4,120,2004
4,4,120,2004
4,4,120,2004
1,2,120,2004
3,4,120,2004
1,4,120,2004
4,4,120,2004
2,3,120,2004
1,2,120,2004
3,4,120,2004
4,4,120,2004
2,3,120,2004
2,2,120,2004
4,4,120,2004
2,2,120,2004
4,4,120,2004
2,4,120,2004
2,4,120,2004
2,2,120,2004
4,4,120,2004
4,4,120,2004
1,3,120,2004
1,3,120,2004
2,3,120,2004
3,4,120,2004
1,1,120,2004
2,2,120,2004
1,1,120,2004
1,2,120,2004
4,4,120,2004
4,4,120,2004
1,4,120,2004
2,2,120,2004
1,3,120,2004
1,3,120,2004
2,4,120,2004
1,4,120,2004
2,2,120,2004
2,3,120,2004
2,2,120,2004
3,4,120,2004
2,2,120,2004
4,4,120,2004
2,3,120,2004
4,4,120,2004
2,2,120,2004
2,2,120,2004
1,2,120,2004
2,3,120,2004
2,3,120,2004
2,3,121,2004
4,4,121,2004
4,4,121,2004
4,4,121,2004
1,3,121,2004
4,NA,121,2004
1,2,121,2004
2,3,121,2004
2,2,121,2004
1,2,121,2004
1,2,121,2004
4,4,121,2004
4,4,121,2004
1,1,121,2004
1,2,121,2004
1,2,121,2004
4,4,121,2004
1,3,121,2004
2,3,121,2004
2,4,121,2004
4,4,121,2004
4,4,121,2004
1,2,121,2004
1,2,121,2004
2,3,121,2004
1,2,121,2004
3,3,121,2004
2,3,121,2004
2,2,121,2004
4,4,121,2004
1,1,121,2004
3,3,121,2004
1,3,121,2004
2,3,121,2004
3,4,121,2004
1,2,121,2004
1,4,121,2004
1,2,121,2004
2,2,121,2004
2,4,121,2004
4,4,121,2004
2,3,121,2004
4,4,121,2004
1,2,121,2004
1,4,121,2004
3,4,121,2004
1,2,121,2004
2,3,121,2004
4,4,121,2004
1,4,121,2004
1,3,121,2004
4,4,121,2004
4,4,121,2004
1,3,121,2004
1,2,121,2004
2,4,121,2004
1,3,121,2004
4,3,121,2004
4,4,121,2004
1,4,121,2004
1,1,121,2004
3,4,121,2004
1,2,121,2004
2,4,121,2004
2,3,121,2004
4,2,121,2004
3,4,121,2004
1,2,121,2004
2,2,121,2004
2,3,121,2004
2,4,121,2004
2,3,121,2004
1,2,121,2004
2,1,121,2004
2,3,121,2004
1,4,121,2004
2,3,121,2004
2,4,121,2004
2,3,121,2004
2,2,121,2004
2,3,121,2004
3,4,121,2004
3,4,121,2004
1,2,121,2004
2,4,121,2004
1,1,121,2004
2,4,121,2004
3,3,121,2004
4,4,121,2004
1,2,121,2004
3,4,121,2004
2,3,121,2004
2,4,121,2004
2,4,121,2004
2,2,121,2004
2,2,121,2004
1,3,121,2004
3,4,121,2004
2,2,121,2004
2,3,121,2004
2,3,121,2004
1,1,121,2004
2,4,121,2004
4,4,121,2004
1,1,121,2004
1,2,121,2004
1,NA,121,2004
1,4,121,2004
4,4,121,2004
2,3,121,2004
2,3,121,2004
1,2,121,2004
4,4,121,2004
1,1,121,2004
1,4,121,2004
4,4,121,2004
2,3,121,2004
4,4,121,2004
2,3,121,2004
1,4,121,2004
4,4,121,2004
3,4,121,2004
4,4,121,2004
1,3,121,2004
1,4,121,2004
4,4,121,2004
1,NA,121,2004
2,3,121,2004
4,4,121,2004
3,4,121,2004
1,4,121,2004
4,3,121,2004
4,4,121,2004
1,2,121,2004
4,4,121,2004
2,2,121,2004
1,2,121,2004
1,2,121,2004
4,3,121,2004
1,1,121,2004
2,2,121,2004
2,3,121,2004
2,4,121,2004
4,4,121,2004
4,4,121,2004
4,4,121,2004
2,2,121,2004
1,2,121,2004
1,1,121,2004
3,3,121,2004
4,4,121,2004
1,3,121,2004
1,4,121,2004
4,4,121,2004
2,2,121,2004
4,4,121,2004
4,4,121,2004
3,3,121,2004
2,2,121,2004
2,2,121,2004
2,2,121,2004
2,4,121,2004
1,2,121,2004
2,4,121,2004
3,4,121,2004
1,2,121,2004
2,3,121,2004
2,3,121,2004
4,4,121,2004
1,3,121,2004
4,4,121,2004
3,3,121,2004
4,4,121,2004
4,4,121,2004
1,2,121,2004
4,4,121,2004
1,2,121,2004
4,4,121,2004
3,4,121,2004
2,3,121,2004
4,4,121,2004
1,4,121,2004
1,NA,121,2004
2,2,121,2004
1,4,121,2004
1,2,121,2004
2,4,121,2004
4,4,121,2004
1,4,121,2004
4,4,121,2004
1,2,121,2004
4,4,121,2004
3,1,121,2004
3,4,121,2004
1,2,121,2004
1,2,121,2004
2,2,121,2004
2,2,121,2004
3,4,121,2004
2,4,121,2004
1,2,121,2004
3,NA,121,2004
2,2,121,2004
2,3,121,2004
4,4,121,2004
2,1,121,2004
1,2,121,2004
1,3,121,2004
1,3,121,2004
4,3,121,2004
4,4,121,2004
2,2,121,2004
1,4,121,2004
1,4,121,2004
3,4,121,2004
3,3,121,2004
1,2,121,2004
2,NA,121,2004
4,4,121,2004
3,4,121,2004
2,4,121,2004
4,4,121,2004
2,4,121,2004
1,1,121,2004
2,4,121,2004
1,2,121,2004
1,2,121,2004
2,3,121,2004
2,3,121,2004
1,3,121,2004
1,2,121,2004
2,2,121,2004
4,2,121,2004
1,2,121,2004
1,NA,121,2004
4,4,121,2004
1,NA,121,2004
1,1,121,2004
4,4,121,2004
4,4,121,2004
3,4,121,2004
3,4,121,2004
1,2,121,2004
2,3,121,2004
4,4,121,2004
1,2,121,2004
4,4,121,2004
1,2,121,2004
1,1,121,2004
2,4,121,2004
2,4,121,2004
4,4,121,2004
2,1,121,2004
2,3,121,2004
4,4,121,2004
4,4,121,2004
1,NA,121,2004
4,4,121,2004
2,3,121,2004
1,3,121,2004
1,2,121,2004
2,3,121,2004
3,4,121,2004
2,2,121,2004
3,4,121,2004
1,3,121,2004
2,4,121,2004
4,3,121,2004
4,4,121,2004
2,2,121,2004
4,4,121,2004
2,3,121,2004
4,4,121,2004
4,4,121,2004
4,4,121,2004
1,2,121,2004
2,3,121,2004
3,3,121,2004
3,2,121,2004
2,4,121,2004
3,4,121,2004
4,4,121,2004
1,3,121,2004
4,4,121,2004
4,4,121,2004
2,2,121,2004
4,4,121,2004
3,4,121,2004
4,4,121,2004
4,4,121,2004
2,2,121,2004
4,4,121,2004
1,2,121,2004
4,4,121,2004
4,4,121,2004
1,3,121,2004
2,4,121,2004
2,4,121,2004
3,4,121,2004
1,3,121,2004
2,4,121,2004
1,NA,121,2004
1,2,121,2004
1,3,121,2004
1,1,121,2004
1,1,121,2004
4,4,121,2004
3,4,121,2004
4,4,121,2004
1,3,121,2004
2,4,121,2004
2,NA,121,2004
3,4,121,2004
1,3,121,2004
3,2,121,2004
4,4,121,2004
2,3,121,2004
2,3,121,2004
1,3,121,2004
1,2,121,2004
2,4,121,2004
4,4,121,2004
2,2,121,2004
4,4,121,2004
2,4,121,2004
4,4,121,2004
4,1,121,2004
1,2,121,2004
2,3,121,2004
2,2,121,2004
4,4,121,2004
1,2,121,2004
2,2,121,2004
1,2,121,2004
4,4,121,2004
3,3,121,2004
4,4,121,2004
1,2,121,2004
2,3,121,2004
2,4,121,2004
4,4,121,2004
1,1,121,2004
1,NA,121,2004
2,2,121,2004
2,2,121,2004
2,2,121,2004
2,2,121,2004
2,3,121,2004
1,4,121,2004
1,1,121,2004
2,3,121,2004
1,2,121,2004
1,1,121,2004
1,NA,121,2004
1,3,121,2004
2,4,121,2004
2,NA,121,2004
1,4,121,2004
1,1,121,2004
2,2,121,2004
3,4,121,2004
3,3,121,2004
2,2,121,2004
2,3,121,2004
2,2,121,2004
4,4,121,2004
4,4,121,2004
4,4,121,2004
1,1,121,2004
1,4,121,2004
4,4,121,2004
1,1,121,2004
1,3,121,2004
3,4,121,2004
4,4,121,2004
2,NA,121,2004
2,3,121,2004
1,1,121,2004
3,4,121,2004
2,2,121,2004
4,4,121,2004
4,4,121,2004
1,1,121,2004
1,2,121,2004
4,4,121,2004
4,4,121,2004
4,4,121,2004
1,1,121,2004
1,2,121,2004
1,2,121,2004
1,4,121,2004
2,3,121,2004
1,3,121,2004
1,4,121,2004
4,4,121,2004
1,3,121,2004
1,1,121,2004
1,2,121,2004
1,2,121,2004
2,4,121,2004
2,1,121,2004
2,2,121,2004
3,2,121,2004
2,1,121,2004
4,4,121,2004
2,2,121,2004
4,3,121,2004
3,4,121,2004
2,3,121,2004
2,NA,121,2004
1,4,121,2004
1,4,121,2004
1,1,121,2004
4,4,121,2004
1,3,121,2004
2,3,121,2004
1,NA,121,2004
2,3,121,2004
1,2,121,2004
1,4,121,2004
2,2,121,2004
2,4,121,2004
1,2,121,2004
2,4,121,2004
4,4,121,2004
4,4,121,2004
2,3,121,2004
2,2,121,2004
1,2,121,2004
1,2,121,2004
4,4,121,2004
1,4,121,2004
4,4,121,2004
2,4,121,2004
1,2,121,2004
4,4,121,2004
2,2,121,2004
2,4,121,2004
1,2,121,2004
1,4,121,2004
1,1,121,2004
2,2,121,2004
2,1,121,2004
1,3,121,2004
4,4,121,2004
1,4,121,2004
2,3,121,2004
2,3,121,2004
3,NA,121,2004
1,2,121,2004
4,4,121,2004
2,3,121,2004
1,2,121,2004
3,3,121,2004
1,1,121,2004
2,2,121,2004
2,4,121,2004
3,4,121,2004
4,4,121,2004
2,2,121,2004
2,2,121,2004
1,NA,121,2004
4,4,121,2004
2,2,121,2004
1,4,121,2004
1,1,121,2004
1,3,121,2004
1,3,121,2004
2,4,121,2004
1,1,121,2004
2,2,121,2004
1,2,121,2004
1,4,121,2004
1,2,121,2004
1,1,121,2004
4,4,121,2004
1,4,121,2004
2,4,121,2004
4,4,121,2004
1,3,121,2004
1,1,121,2004
1,2,121,2004
3,3,121,2004
2,2,121,2004
4,4,121,2004
3,3,121,2004
1,3,122,2004
1,2,122,2004
2,4,122,2004
1,2,122,2004
2,4,122,2004
4,4,122,2004
3,3,122,2004
1,2,122,2004
4,3,122,2004
2,2,122,2004
3,3,122,2004
2,2,122,2004
4,4,122,2004
2,1,122,2004
2,2,122,2004
4,4,122,2004
4,4,122,2004
4,4,122,2004
1,1,122,2004
2,1,122,2004
3,4,122,2004
2,1,122,2004
4,4,122,2004
1,2,122,2004
4,3,122,2004
2,4,122,2004
2,2,122,2004
1,2,122,2004
1,4,122,2004
2,3,122,2004
4,4,122,2004
2,3,122,2004
4,4,122,2004
2,2,122,2004
1,2,122,2004
1,2,122,2004
1,4,122,2004
4,4,122,2004
2,2,122,2004
2,3,122,2004
1,3,122,2004
3,4,122,2004
1,2,122,2004
4,4,122,2004
1,2,122,2004
4,4,122,2004
2,3,122,2004
1,2,122,2004
3,3,122,2004
1,3,122,2004
4,4,122,2004
2,3,122,2004
2,2,122,2004
4,4,122,2004
1,2,122,2004
2,4,122,2004
1,2,122,2004
1,3,122,2004
1,2,122,2004
4,4,122,2004
3,3,122,2004
1,4,122,2004
3,3,122,2004
4,4,122,2004
2,3,122,2004
2,3,122,2004
2,4,122,2004
1,3,122,2004
4,4,122,2004
1,2,122,2004
1,1,122,2004
3,3,122,2004
2,3,122,2004
4,4,122,2004
1,1,122,2004
1,3,122,2004
3,3,122,2004
3,4,122,2004
1,1,122,2004
4,4,122,2004
1,2,122,2004
3,2,122,2004
2,3,122,2004
2,2,122,2004
1,4,122,2004
1,4,122,2004
2,4,122,2004
2,4,122,2004
1,2,122,2004
4,4,122,2004
4,4,122,2004
1,1,122,2004
2,2,122,2004
2,2,122,2004
1,1,122,2004
3,4,122,2004
2,3,122,2004
3,3,122,2004
2,2,122,2004
4,4,122,2004
2,2,122,2004
3,4,122,2004
2,3,122,2004
2,3,122,2004
2,4,122,2004
1,2,122,2004
4,4,122,2004
2,3,122,2004
1,1,122,2004
1,2,122,2004
2,3,122,2004
4,4,122,2004
2,4,122,2004
1,2,122,2004
4,4,122,2004
2,3,122,2004
3,3,122,2004
2,4,122,2004
3,3,122,2004
2,3,122,2004
1,4,122,2004
2,4,122,2004
2,4,122,2004
2,4,122,2004
2,2,122,2004
2,2,122,2004
4,3,122,2004
4,4,122,2004
4,4,122,2004
1,4,122,2004
1,1,122,2004
2,4,122,2004
2,3,122,2004
1,3,122,2004
2,4,122,2004
4,4,122,2004
4,4,122,2004
1,3,122,2004
4,4,122,2004
4,4,122,2004
1,2,122,2004
4,4,122,2004
2,2,122,2004
1,2,122,2004
4,4,122,2004
3,4,122,2004
2,3,122,2004
2,3,122,2004
2,4,122,2004
2,4,122,2004
1,2,122,2004
2,3,122,2004
2,NA,122,2004
3,3,122,2004
4,4,122,2004
4,4,122,2004
1,1,122,2004
2,2,122,2004
2,2,122,2004
2,2,122,2004
2,3,122,2004
3,4,122,2004
1,2,122,2004
2,3,122,2004
1,2,122,2004
4,2,122,2004
2,4,122,2004
1,1,122,2004
2,3,122,2004
2,4,122,2004
4,4,122,2004
3,4,122,2004
2,2,122,2004
1,1,122,2004
1,2,122,2004
2,2,122,2004
1,2,122,2004
2,3,122,2004
4,4,122,2004
1,4,122,2004
4,2,122,2004
2,2,122,2004
3,3,122,2004
2,3,122,2004
2,2,122,2004
4,4,122,2004
4,4,122,2004
3,2,122,2004
1,4,122,2004
1,NA,122,2004
2,2,122,2004
2,4,122,2004
1,1,122,2004
1,2,122,2004
2,4,122,2004
1,2,122,2004
2,3,122,2004
4,3,122,2004
3,4,122,2004
1,3,122,2004
2,4,122,2004
1,2,122,2004
3,3,122,2004
4,NA,122,2004
2,4,122,2004
2,4,122,2004
4,4,122,2004
2,1,122,2004
4,4,122,2004
1,2,122,2004
2,2,122,2004
3,4,122,2004
1,1,122,2004
4,4,122,2004
1,1,122,2004
2,2,122,2004
1,3,122,2004
1,2,122,2004
2,3,122,2004
3,3,122,2004
1,3,122,2004
4,4,122,2004
2,4,122,2004
2,NA,122,2004
4,4,122,2004
3,4,122,2004
2,3,122,2004
2,NA,122,2004
2,4,122,2004
1,2,122,2004
1,2,122,2004
2,2,122,2004
1,3,122,2004
2,3,122,2004
1,NA,122,2004
3,4,122,2004
1,3,122,2004
2,4,122,2004
1,1,122,2004
1,1,122,2004
1,2,122,2004
4,4,122,2004
3,4,122,2004
4,3,122,2004
1,4,122,2004
2,2,122,2004
4,4,122,2004
1,2,122,2004
4,4,122,2004
1,3,122,2004
4,4,122,2004
3,4,122,2004
3,3,122,2004
2,2,122,2004
2,2,122,2004
2,2,122,2004
1,2,122,2004
2,3,122,2004
3,4,122,2004
1,3,122,2004
2,NA,122,2004
2,4,122,2004
4,4,122,2004
4,4,122,2004
3,4,122,2004
1,1,122,2004
4,4,122,2004
4,4,122,2004
1,4,122,2004
1,2,122,2004
4,4,122,2004
2,2,122,2004
1,2,122,2004
3,3,122,2004
4,4,122,2004
2,4,122,2004
2,3,122,2004
1,3,122,2004
2,2,122,2004
1,4,122,2004
2,4,122,2004
2,3,122,2004
2,4,122,2004
4,4,122,2004
1,2,122,2004
1,4,122,2004
2,2,122,2004
2,1,122,2004
3,3,122,2004
1,2,122,2004
1,1,122,2004
2,2,122,2004
1,4,122,2004
2,3,122,2004
4,4,122,2004
2,3,122,2004
2,3,122,2004
1,4,122,2004
4,4,122,2004
2,3,122,2004
1,1,122,2004
1,3,122,2004
3,3,122,2004
3,4,122,2004
2,3,122,2004
3,4,122,2004
2,4,122,2004
2,2,122,2004
1,2,122,2004
4,4,122,2004
1,2,122,2004
1,4,122,2004
1,4,122,2004
1,2,122,2004
1,4,122,2004
2,2,122,2004
1,4,122,2004
3,2,122,2004
1,1,122,2004
2,2,122,2004
2,3,122,2004
2,3,122,2004
1,3,122,2004
1,4,122,2004
2,2,122,2004
1,1,122,2004
2,3,122,2004
2,2,122,2004
4,4,122,2004
4,4,122,2004
3,4,122,2004
2,2,122,2004
2,3,122,2004
2,4,122,2004
2,2,122,2004
1,2,122,2004
3,4,122,2004
4,4,122,2004
1,3,122,2004
2,2,122,2004
1,4,122,2004
4,4,122,2004
4,3,122,2004
1,2,122,2004
1,2,122,2004
2,2,122,2004
4,3,122,2004
2,2,122,2004
2,4,122,2004
1,1,122,2004
1,2,122,2004
1,1,122,2004
2,3,122,2004
4,4,122,2004
4,4,122,2004
1,2,122,2004
2,4,122,2004
1,2,122,2004
2,2,122,2004
4,4,122,2004
4,4,122,2004
4,4,122,2004
2,2,122,2004
3,4,122,2004
4,4,122,2004
1,NA,122,2004
1,1,122,2004
2,3,122,2004
2,4,122,2004
1,3,122,2004
1,2,122,2004
4,4,122,2004
1,4,122,2004
2,3,122,2004
4,3,122,2004
3,3,122,2004
2,2,122,2004
3,4,122,2004
2,4,122,2004
4,4,122,2004
2,4,122,2004
2,3,122,2004
2,3,122,2004
4,4,122,2004
1,2,122,2004
1,2,122,2004
2,3,122,2004
1,2,122,2004
2,4,122,2004
1,4,122,2004
2,2,122,2004
2,2,122,2004
2,4,122,2004
2,3,122,2004
1,2,122,2004
2,4,122,2004
4,4,122,2004
2,2,122,2004
1,3,122,2004
4,4,122,2004
1,1,122,2004
4,4,122,2004
2,4,122,2004
2,3,122,2004
2,3,122,2004
2,1,122,2004
2,4,122,2004
2,2,122,2004
1,2,122,2004
2,4,122,2004
4,4,122,2004
1,2,122,2004
4,4,122,2004
4,4,122,2004
4,4,122,2004
2,2,122,2004
4,4,122,2004
1,2,122,2004
2,3,122,2004
3,4,122,2004
1,1,122,2004
1,3,122,2004
2,3,122,2004
3,3,122,2004
2,4,122,2004
1,1,122,2004
2,3,122,2004
1,2,122,2004
4,4,122,2004
1,2,122,2004
1,3,122,2004
1,4,122,2004
3,4,122,2004
3,4,122,2004
2,4,122,2004
1,3,122,2004
1,2,122,2004
3,2,122,2004
2,2,122,2004
1,3,122,2004
1,1,122,2004
1,2,122,2004
4,4,122,2004
4,4,122,2004
3,3,122,2004
2,2,122,2004
1,NA,122,2004
3,3,122,2004
4,4,122,2004
1,1,122,2004
2,2,122,2004
4,4,122,2004
3,3,122,2004
2,4,122,2004
3,4,122,2004
3,2,122,2004
1,2,122,2004
2,4,122,2004
1,2,122,2004
2,4,122,2004
2,2,122,2004
4,4,122,2004
3,4,122,2004
2,3,122,2004
1,1,122,2004
3,3,122,2004
4,4,122,2004
1,3,122,2004
4,4,122,2004
2,2,122,2004
4,4,122,2004
1,1,122,2004
2,4,122,2004
2,3,122,2004
4,4,122,2004
2,1,122,2004
1,3,122,2004
2,1,122,2004
1,2,122,2004
3,4,122,2004
3,2,122,2004
1,1,122,2004
3,4,122,2004
1,2,123,2004
2,2,123,2004
1,4,123,2004
1,4,123,2004
2,3,123,2004
3,4,123,2004
4,4,123,2004
1,4,123,2004
2,2,123,2004
2,3,123,2004
2,4,123,2004
2,3,123,2004
3,4,123,2004
3,3,123,2004
2,4,123,2004
1,2,123,2004
2,2,123,2004
1,2,123,2004
4,3,123,2004
1,2,123,2004
3,4,123,2004
1,3,123,2004
4,4,123,2004
4,4,123,2004
2,2,123,2004
2,3,123,2004
1,3,123,2004
4,4,123,2004
2,3,123,2004
2,2,123,2004
2,3,123,2004
2,1,123,2004
3,2,123,2004
1,2,123,2004
2,NA,123,2004
2,2,123,2004
2,3,123,2004
1,4,123,2004
1,1,123,2004
4,4,123,2004
2,3,123,2004
2,2,123,2004
2,4,123,2004
1,4,123,2004
1,4,123,2004
2,NA,123,2004
2,4,123,2004
2,3,123,2004
4,4,123,2004
2,2,123,2004
1,2,123,2004
2,4,123,2004
2,3,123,2004
1,2,123,2004
1,2,123,2004
2,4,123,2004
3,4,123,2004
2,4,123,2004
4,4,123,2004
1,2,123,2004
1,3,123,2004
4,2,123,2004
1,2,123,2004
1,4,123,2004
4,3,123,2004
2,NA,123,2004
3,NA,123,2004
4,4,123,2004
2,NA,123,2004
4,4,123,2004
2,3,123,2004
2,2,123,2004
2,3,123,2004
2,3,123,2004
1,2,123,2004
2,3,123,2004
4,4,123,2004
1,3,123,2004
1,4,123,2004
3,3,123,2004
4,4,123,2004
2,3,123,2004
1,NA,123,2004
2,3,123,2004
2,3,123,2004
1,1,123,2004
2,2,123,2004
2,NA,123,2004
1,2,123,2004
2,2,123,2004
4,NA,123,2004
4,4,123,2004
2,4,123,2004
4,4,123,2004
2,2,123,2004
1,2,123,2004
2,4,123,2004
2,4,123,2004
2,4,123,2004
2,3,123,2004
2,4,123,2004
4,4,123,2004
4,4,123,2004
1,NA,123,2004
2,3,123,2004
4,4,123,2004
4,4,123,2004
1,4,123,2004
3,3,123,2004
3,3,123,2004
1,4,123,2004
3,3,123,2004
3,2,123,2004
2,2,123,2004
1,1,123,2004
1,1,123,2004
3,4,123,2004
4,4,123,2004
3,4,123,2004
2,4,123,2004
1,2,123,2004
3,4,123,2004
4,4,123,2004
1,2,123,2004
2,3,123,2004
1,4,123,2004
2,2,123,2004
3,4,123,2004
2,3,123,2004
2,4,123,2004
1,1,123,2004
2,3,123,2004
4,4,123,2004
2,1,123,2004
2,3,123,2004
1,3,123,2004
4,4,123,2004
2,2,123,2004
3,3,123,2004
3,4,123,2004
4,4,123,2004
1,2,123,2004
1,1,123,2004
2,3,123,2004
3,3,123,2004
2,3,123,2004
2,2,123,2004
1,3,123,2004
2,3,123,2004
1,2,123,2004
2,3,123,2004
3,3,123,2004
2,3,123,2004
4,4,123,2004
2,2,123,2004
1,4,123,2004
4,4,123,2004
1,2,123,2004
2,3,123,2004
4,2,123,2004
3,3,123,2004
3,3,123,2004
2,4,123,2004
4,4,123,2004
4,4,123,2004
1,2,123,2004
2,3,123,2004
4,4,123,2004
4,4,123,2004
1,2,123,2004
2,2,123,2004
2,3,123,2004
1,4,123,2004
1,2,123,2004
4,2,123,2004
2,4,123,2004
2,3,123,2004
4,4,123,2004
1,1,123,2004
1,1,123,2004
2,3,123,2004
1,3,123,2004
1,3,123,2004
2,3,123,2004
3,4,123,2004
2,2,123,2004
1,2,123,2004
1,2,123,2004
2,4,123,2004
4,4,123,2004
3,3,123,2004
1,2,123,2004
2,3,123,2004
3,3,123,2004
3,2,123,2004
1,NA,123,2004
4,4,123,2004
3,4,123,2004
1,2,123,2004
1,1,123,2004
4,4,123,2004
2,2,123,2004
1,1,123,2004
1,3,123,2004
2,2,123,2004
4,4,123,2004
2,3,123,2004
4,3,123,2004
3,4,123,2004
4,4,123,2004
3,3,123,2004
4,4,123,2004
2,3,123,2004
2,1,123,2004
2,3,123,2004
1,3,123,2004
2,2,123,2004
2,4,123,2004
2,4,123,2004
4,4,123,2004
1,2,123,2004
1,2,123,2004
4,4,123,2004
2,4,123,2004
1,2,123,2004
4,4,123,2004
1,NA,123,2004
1,2,123,2004
1,1,123,2004
1,1,123,2004
1,1,123,2004
4,4,123,2004
4,4,123,2004
4,4,123,2004
4,4,123,2004
4,4,123,2004
4,4,123,2004
3,4,123,2004
1,4,123,2004
4,3,123,2004
4,4,123,2004
4,2,123,2004
1,3,123,2004
4,4,123,2004
4,4,123,2004
3,4,123,2004
3,4,123,2004
2,2,123,2004
1,2,123,2004
2,1,123,2004
1,2,123,2004
1,3,123,2004
1,1,123,2004
1,2,123,2004
2,2,123,2004
4,4,123,2004
2,3,123,2004
2,2,123,2004
2,2,123,2004
2,2,123,2004
2,2,123,2004
2,3,123,2004
2,2,123,2004
1,3,123,2004
2,4,123,2004
2,4,123,2004
3,4,123,2004
4,4,123,2004
4,4,123,2004
4,4,123,2004
1,2,123,2004
1,2,123,2004
4,4,123,2004
1,4,123,2004
3,3,123,2004
2,4,123,2004
4,4,123,2004
1,2,123,2004
4,4,123,2004
1,3,123,2004
2,4,123,2004
1,1,123,2004
4,1,123,2004
2,3,123,2004
1,3,123,2004
1,1,123,2004
3,3,123,2004
2,2,123,2004
2,3,123,2004
1,4,123,2004
4,4,123,2004
1,2,123,2004
1,2,123,2004
4,4,123,2004
1,1,123,2004
1,3,123,2004
4,4,123,2004
1,3,123,2004
